host,status,grade,score,verdict,ad_requests,ad_domains,ad_slots,sticky_ads,popups,trackers,ad_weight_pct,refs,starred,pages,url,checked_utc,error
www.sakugabooru.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Misc,https://www.sakugabooru.com/,2026-08-13T18:14:19+00:00,
www.seedr.cc,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Torrenting,https://www.seedr.cc/,2026-08-13T20:28:46+00:00,
www.serializd.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://www.serializd.com/,2026-08-13T20:28:46+00:00,
www.signdeaf.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,https://www.signdeaf.com/,2026-08-14T14:46:47+00:00,
www.skraper.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Gaming,https://www.skraper.net/,2026-08-13T17:57:57+00:00,
www.sldictionary.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,https://www.sldictionary.org/,2026-08-14T14:46:47+00:00,
www.sonicvisualiser.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://www.sonicvisualiser.org/,2026-08-13T18:14:19+00:00,
www.sql-practice.online,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,https://www.sql-practice.online/,2026-08-14T14:46:47+00:00,
www.squidify.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Music,https://www.squidify.org,2026-08-13T18:14:19+00:00,
www.startpage.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,5,2,Adblock Storage,https://www.startpage.com/,2026-08-13T16:09:28+00:00,
www.strong.app,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://www.strong.app/,2026-08-14T17:12:05+00:00,
www.sumatrapdfreader.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Reading,https://www.sumatrapdfreader.org/free-pdf-reader,2026-08-13T20:28:46+00:00,
www.taquitos.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://www.taquitos.net/,2026-08-14T17:12:05+00:00,
www.text-to-speech.online,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Artificial-Intelligence,https://www.text-to-speech.online/,2026-08-13T17:57:57+00:00,
www.thepunctuationguide.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://www.thepunctuationguide.com/,2026-08-13T17:57:57+00:00,
www.thescaleoflife.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Educational,https://www.thescaleoflife.com/,2026-08-14T14:46:47+00:00,
www.thestorygraph.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,4,Reading,https://www.thestorygraph.com/,2026-08-13T16:09:28+00:00,
www.theyshootpictures.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://www.theyshootpictures.com/,2026-08-13T20:28:46+00:00,
www.thunderbird.net,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://www.thunderbird.net/en-US/mobile/,2026-08-13T18:14:19+00:00,
www.tokyoinsider.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://www.tokyoinsider.com/,2026-08-13T20:28:46+00:00,
www.toonshub.xyz,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Non-Eng,https://www.toonshub.xyz/,2026-08-13T20:28:46+00:00,
www.torproject.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Adblock,https://www.torproject.org/,2026-08-13T17:57:57+00:00,
www.tracked.gg,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://www.tracked.gg/,2026-08-14T17:12:05+00:00,
www.ventusky.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://www.ventusky.com/,2026-08-14T17:12:05+00:00,
www.vhs-lernportal.de,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://www.vhs-lernportal.de/,2026-08-13T17:57:57+00:00,
www.vicinae.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://www.vicinae.com/,2026-08-14T17:12:05+00:00,
www.wallwidgy.app,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://www.wallwidgy.app/,2026-08-13T18:14:19+00:00,
www.waveterm.dev,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://www.waveterm.dev/,2026-08-14T17:12:05+00:00,
www.webosbrew.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://www.webosbrew.org/,2026-08-13T20:28:46+00:00,
www.wheresthedish.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://www.wheresthedish.com/,2026-08-14T17:12:05+00:00,
www.whonix.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,2,Adblock,https://www.whonix.org/,2026-08-13T16:09:28+00:00,
www.wikipedia.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://www.wikipedia.org/,2026-08-13T17:57:57+00:00,
www.wikivoyage.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://www.wikivoyage.org,2026-08-14T17:12:05+00:00,
www.wiktionary.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://www.wiktionary.org/,2026-08-13T17:57:57+00:00,
www.windy.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,2,Misc,https://www.windy.com/,2026-08-13T16:09:28+00:00,
www.wolframalpha.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,8,8,Educational,https://www.wolframalpha.com/,2026-08-13T16:09:28+00:00,
www.xrel.to,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,3,1,Non-Eng Torrenting,https://www.xrel.to/,2026-08-14T14:46:47+00:00,
www.zombs-lair.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Gaming,https://www.zombs-lair.com/,2026-08-13T17:57:57+00:00,
www.zotero.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,4,2,Educational Reading,https://www.zotero.org/,2026-08-13T16:09:28+00:00,
www.zsh.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Linux,https://www.zsh.org/,2026-08-13T18:14:19+00:00,
xiaoyifang.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://xiaoyifang.github.io/goldendict-ng/,2026-08-13T17:57:57+00:00,
xkcd.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Reading,https://xkcd.com/,2026-08-13T20:28:46+00:00,
xmonad.org,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://xmonad.org,2026-08-14T17:12:05+00:00,
xon.sh,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://xon.sh/,2026-08-14T17:12:05+00:00,
yazi-rs.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Linux,https://yazi-rs.github.io/,2026-08-14T17:12:05+00:00,
you.have.fail,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Gaming,https://you.have.fail/tetrioplus//,2026-08-14T17:12:05+00:00,
yuzono.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,1,Linux Mobile,https://yuzono.github.io/,2026-08-14T14:46:47+00:00,
zdevs.ru,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Mobile,https://zdevs.ru/en/,2026-08-13T18:14:19+00:00,
zeljko-heimer-fame.from.hr,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://zeljko-heimer-fame.from.hr/descr/index.html,2026-08-13T17:57:57+00:00,
zetmoon.live,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://zetmoon.live/,2026-08-13T20:28:46+00:00,
zhangboheng.github.io,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://zhangboheng.github.io/Easy-Web-TV-M3u8/routes/tv.html,2026-08-13T20:28:46+00:00,
zhongwen.com,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Educational,https://zhongwen.com/gudian.htm,2026-08-13T17:57:57+00:00,
zstream.mov,,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://zstream.mov/,2026-08-13T20:28:46+00:00,
loadix.fun,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Non-Eng,https://loadix.fun/,2026-08-18T17:22:03+00:00,
www.survivorlibrary.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Storage,https://www.survivorlibrary.com/,2026-08-18T17:22:03+00:00,
www.movy.bz,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://www.movy.bz/,2026-08-18T17:22:03+00:00,
reanime.to,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,2,2,Streaming,https://reanime.to/,2026-08-18T17:22:03+00:00,
keeb-finder.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://keeb-finder.com/,2026-08-18T17:22:03+00:00,
pricehistoryapp.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://pricehistoryapp.com/,2026-08-18T17:22:03+00:00,
starbestfit.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://starbestfit.com/,2026-08-18T17:22:03+00:00,
samay.app,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://samay.app/,2026-08-18T17:22:03+00:00,
rallly.co,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://rallly.co/,2026-08-18T17:22:03+00:00,
gancio.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://gancio.org/,2026-08-18T17:22:03+00:00,
comfybox.floofey.dog,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://comfybox.floofey.dog/,2026-08-18T17:22:03+00:00,
sheepishpatio.net,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://sheepishpatio.net/,2026-08-18T17:22:03+00:00,
www.myth-weavers.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://www.myth-weavers.com/,2026-08-18T17:22:03+00:00,
powdertoy.co.uk,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://powdertoy.co.uk/,2026-08-18T17:22:03+00:00,
geneticars.vercel.app,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://geneticars.vercel.app/,2026-08-18T17:22:03+00:00,
infiniteconvo.ai,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://infiniteconvo.ai/,2026-08-18T17:22:03+00:00,
listography.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://listography.com/,2026-08-18T17:22:03+00:00,
goaty.gg,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://goaty.gg/,2026-08-18T17:22:03+00:00,
www.opentierboy.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Misc,https://www.opentierboy.com/,2026-08-18T17:22:03+00:00,
smartpack.github.io,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://smartpack.github.io/PackageManager/,2026-08-18T17:22:03+00:00,
niagaralauncher.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://niagaralauncher.com/,2026-08-18T17:22:03+00:00,
plugins-list.pages.dev,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://plugins-list.pages.dev/,2026-08-18T17:22:03+00:00,
instafel.mamii.dev,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://instafel.mamii.dev/,2026-08-18T17:22:03+00:00,
join-lemmy.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://join-lemmy.org/apps,2026-08-18T17:22:03+00:00,
80bee.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://80bee.com/,2026-08-18T17:22:03+00:00,
docs.plain.icu,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://docs.plain.icu/,2026-08-18T17:22:03+00:00,
app.webadb.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://app.webadb.com/,2026-08-18T17:22:03+00:00,
shizuku.rikka.app,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://shizuku.rikka.app/,2026-08-18T17:22:03+00:00,
ip-webcam.appspot.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://ip-webcam.appspot.com/,2026-08-18T17:22:03+00:00,
kdeconnect.kde.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://kdeconnect.kde.org/,2026-08-18T17:22:03+00:00,
email.faircode.eu,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://email.faircode.eu/,2026-08-18T17:22:03+00:00,
emanuele-f.github.io,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://emanuele-f.github.io/PCAPdroid/,2026-08-18T17:22:03+00:00,
abdownloadmanager.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://abdownloadmanager.com/,2026-08-18T17:22:03+00:00,
www.zenz-solutions.de,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://www.zenz-solutions.de/personaldnsfilter-wp/,2026-08-18T17:22:03+00:00,
mt2.cn,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://mt2.cn/,2026-08-18T17:22:03+00:00,
node-snapdrop.onrender.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://node-snapdrop.onrender.com/,2026-08-18T17:22:03+00:00,
pingme.lmno.pk,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://pingme.lmno.pk/,2026-08-18T17:22:03+00:00,
fmd-foss.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://fmd-foss.org/,2026-08-18T17:22:03+00:00,
forum.powerampapp.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://forum.powerampapp.com/,2026-08-18T17:22:03+00:00,
nuvio.tv,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://nuvio.tv/,2026-08-18T17:22:03+00:00,
xfangfang.github.io,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://xfangfang.github.io/Macast/,2026-08-18T17:22:03+00:00,
zend10.github.io,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://zend10.github.io/AL-chan/,2026-08-18T17:22:03+00:00,
moelist.net,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://moelist.net/,2026-08-18T17:22:03+00:00,
theresonanceteam.github.io,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://theresonanceteam.github.io/trollapps-web/,2026-08-18T17:22:03+00:00,
iloader.app,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://iloader.app/,2026-08-18T17:22:03+00:00,
hydraapp.io,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://hydraapp.io/,2026-08-18T17:22:03+00:00,
anitrend.co,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://anitrend.co/,2026-08-18T17:22:03+00:00,
8spine-modules.vercel.app,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://8spine-modules.vercel.app/,2026-08-18T17:22:03+00:00,
apolloreborn.app,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://apolloreborn.app/,2026-08-18T17:22:03+00:00,
thunderapp.dev,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://thunderapp.dev/,2026-08-18T17:22:03+00:00,
inkdex.github.io,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://inkdex.github.io/,2026-08-18T17:22:03+00:00,
ytify.pp.ua,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://ytify.pp.ua/,2026-08-18T17:22:03+00:00,
discord.paperback.moe,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Mobile,https://discord.paperback.moe/,2026-08-18T17:22:03+00:00,
sc.maid.zone,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://sc.maid.zone/,2026-08-18T17:22:03+00:00,
maid.zone,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://maid.zone/soundcloak/instances.html,2026-08-18T17:22:03+00:00,
sebschaef.bitbucket.io,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://sebschaef.bitbucket.io/podify/,2026-08-18T17:22:03+00:00,
globeradio.app,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://globeradio.app/,2026-08-18T17:22:03+00:00,
www.radiocast.co,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://www.radiocast.co/,2026-08-18T17:22:03+00:00,
interviewfor.red,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://interviewfor.red/,2026-08-18T17:22:03+00:00,
unheard.fm,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://unheard.fm/,2026-08-18T17:22:03+00:00,
interview.orpheus.network,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://interview.orpheus.network/,2026-08-18T17:22:03+00:00,
www.squidify.net,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://www.squidify.net/,2026-08-18T17:22:03+00:00,
khinsider.squid.wtf,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://khinsider.squid.wtf/,2026-08-18T17:22:03+00:00,
listenbrainz.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://listenbrainz.org/,2026-08-18T17:22:03+00:00,
furia.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://furia.com/page.cgi?type=log&skip=20#id492,2026-08-18T17:22:03+00:00,
www.shutterencoder.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://www.shutterencoder.com/,2026-08-18T17:22:03+00:00,
wiki.musichoarders.xyz,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://wiki.musichoarders.xyz/reference/musicbee/,2026-08-18T17:22:03+00:00,
albumart.digital,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://albumart.digital/,2026-08-18T17:22:03+00:00,
bigpictures.xyz,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://bigpictures.xyz/,2026-08-18T17:22:03+00:00,
intellectual.insprill.net,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://intellectual.insprill.net/,2026-08-18T17:22:03+00:00,
lrclibup.boidu.dev,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://lrclibup.boidu.dev/,2026-08-18T17:22:03+00:00,
www.ocenaudio.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://www.ocenaudio.com/,2026-08-18T17:22:03+00:00,
www.reaper.fm,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://www.reaper.fm/,2026-08-18T17:22:03+00:00,
gitlab.zrythm.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://gitlab.zrythm.org/zrythm/zrythm,2026-08-18T17:22:03+00:00,
www.zrythm.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://www.zrythm.org/en/index.html,2026-08-18T17:22:03+00:00,
source.openmpt.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://source.openmpt.org/,2026-08-18T17:22:03+00:00,
schismtracker.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://schismtracker.org/,2026-08-18T17:22:03+00:00,
16-bits.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://16-bits.org/,2026-08-18T17:22:03+00:00,
tildearrow.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://tildearrow.org/furnace/,2026-08-18T17:22:03+00:00,
twistedwave.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://twistedwave.com/online,2026-08-18T17:22:03+00:00,
io808.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://io808.com/,2026-08-18T17:22:03+00:00,
www.xaudiopro.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://www.xaudiopro.com/en/,2026-08-18T17:22:03+00:00,
www.sequencer64.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://www.sequencer64.com/,2026-08-18T17:22:03+00:00,
roland50.studio,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://roland50.studio/,2026-08-18T17:22:03+00:00,
www.ordrumbox.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://www.ordrumbox.com/,2026-08-18T17:22:03+00:00,
hydrogen-music.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,http://hydrogen-music.org/,2026-08-18T17:22:03+00:00,
tytel.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Music,https://tytel.org/helm/,2026-08-18T17:22:03+00:00,
avro.im,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Non-Eng,https://avro.im/,2026-08-18T17:22:03+00:00,
serien.domains,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Non-Eng,https://serien.domains/,2026-08-18T17:22:03+00:00,
dsc.gg,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Non-Eng,https://dsc.gg/toonshub,2026-08-18T17:22:03+00:00,
privacidad.me,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Non-Eng,https://privacidad.me/@mejortorrent,2026-08-18T17:22:03+00:00,
software.annas-archive.gl,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://software.annas-archive.gl/AnnaArchivist/annas-archive,2026-08-18T17:22:03+00:00,
z-library.sk,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://z-library.sk/,2026-08-18T17:22:03+00:00,
1lib.sk,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://1lib.sk/,2026-08-18T17:22:03+00:00,
z-lib.fm,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://z-lib.fm/,2026-08-18T17:22:03+00:00,
libgen.gl,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://libgen.gl/,2026-08-18T17:22:03+00:00,
libgen.bz,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://libgen.bz/,2026-08-18T17:22:03+00:00,
libgen.vg,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://libgen.vg/,2026-08-18T17:22:03+00:00,
gutenberg.net.au,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://gutenberg.net.au/,2026-08-18T17:22:03+00:00,
gutenberg.ca,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://gutenberg.ca/index.html,2026-08-18T17:22:03+00:00,
runeberg.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://runeberg.org/,2026-08-18T17:22:03+00:00,
mangadex-dl.mansuf.link,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://mangadex-dl.mansuf.link/,2026-08-18T17:22:03+00:00,
sci-hub.red,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://sci-hub.red/,2026-08-18T17:22:03+00:00,
chinarxiv.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://chinarxiv.org/,2026-08-18T17:22:03+00:00,
arxivxplorer.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://arxivxplorer.com/,2026-08-18T17:22:03+00:00,
soarxiv.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://soarxiv.org/,2026-08-18T17:22:03+00:00,
old.repair.wiki,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://old.repair.wiki/,2026-08-18T17:22:03+00:00,
epsteinvisualizer.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://epsteinvisualizer.com/,2026-08-18T17:22:03+00:00,
exposingepstein.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://exposingepstein.com/,2026-08-18T17:22:03+00:00,
www.greaterbooks.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,http://www.greaterbooks.com/,2026-08-18T17:22:03+00:00,
ranobedb.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://ranobedb.org/,2026-08-18T17:22:03+00:00,
biblioreads.eu.org,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Reading,https://biblioreads.eu.org/,2026-08-18T17:22:03+00:00,
panda-css.com,online,A+,100.0,Effectively ad-free,0,0,0,0,0,0,0.0,1,1,Storage,https://panda-css.com/,2026-08-18T17:22:03+00:00,
flasharch.com,,C,60.0,Moderate advertising,11,4,0,0,0,1,22.1,2,2,Gaming,https://flasharch.com/en,2026-08-13T17:57:57+00:00,"Error: Page.evaluate: Execution context was destroyed, most likely because of a navigation"
